ITGB2_UP	191	159	0.48	147	0.45	0.92	N	0.01800
ITGB3BP_UP	98	141	0.43	47	0.14	0.33	N	1.00000
ITGB4_UP	162	1	0.00	1	0.00	1.00	N	1.00000
ITGB5_UP	133	12	0.04	12	0.04	1.00	N	0.40400
ITGB6_UP	128	5	0.02	5	0.02	1.00	N	0.12200
ITGB7_UP	132	1	0.00	1	0.00	1.00	N	0.95200
ITGB8_UP	127	17	0.05	17	0.05	1.00	N	0.01000
ITGBL1_UP	97	22	0.07	6	0.02	0.27	N	0.91200
ITK_UP	59	5	0.02	3	0.01	0.60	N	0.61600
ITPR2_UP	25	4	0.01	2	0.01	0.50	N	0.16200
ITPR3_UP	32	8	0.02	4	0.01	0.50	N	0.97000
IVL_UP	11	3	0.01	3	0.01	1.00	N	0.99200
JAG1_UP	17	126	0.38	35	0.11	0.28	N	0.81400
JAM2_UP	20	71	0.22	11	0.03	0.15	N	0.10000
JARID1B_UP	4	7	0.02	1	0.00	0.14	N	0.47400
JUN_UP	359	3	0.01	3	0.01	1.00	N	1.00000
JUNB_UP	34	13	0.04	10	0.03	0.77	N	0.51600
JUND_UP	40	1	0.00	1	0.00	1.00	N	0.99600
JUP_UP	62	16	0.05	13	0.04	0.81	N	0.67000
KAL1_UP	1	11	0.03	10	0.03	0.91	N	0.10800
KATNA1_UP	5	5	0.02	3	0.01	0.60	N	0.90000
KCND2_UP	5	53	0.16	5	0.02	0.09	N	0.12800
KCNE4_UP	2	65	0.20	1	0.00	0.02	N	0.52800
KCNIP1_UP	6	27	0.08	4	0.01	0.15	N	0.23200
KCNJ15_UP	1	4	0.01	1	0.00	0.25	N	0.04200
KCNJ16_UP	3	72	0.22	1	0.00	0.01	N	0.78200
KCNJ8_UP	3	19	0.06	1	0.00	0.05	N	0.37600
KCNMB1_UP	2	53	0.16	2	0.01	0.04	N	0.09800
KCNN2_UP	4	19	0.06	1	0.00	0.05	N	0.37200
KCNS3_UP	1	7	0.02	1	0.00	0.14	N	0.36200
KDELR1_UP	19	23	0.07	6	0.02	0.26	N	0.98800
KDELR2_UP	18	234	0.71	55	0.17	0.24	N	1.00000
KDELR3_UP	19	14	0.04	3	0.01	0.21	N	0.98800
KDR_UP	88	19	0.06	17	0.05	0.89	N	0.29400
KIF11_UP	12	122	0.37	17	0.05	0.14	N	0.99000
KIF14_UP	6	34	0.10	11	0.03	0.32	N	0.89400
KIF15_UP	3	124	0.38	29	0.09	0.23	Y	0.00000
KIF18A_UP	77	19	0.06	5	0.02	0.26	N	0.78800
KIF1C_UP	3	1	0.00	1	0.00	1.00	N	0.99000
KIF20A_UP	8	131	0.40	22	0.07	0.17	N	0.99600
KIF23_UP	14	65	0.20	13	0.04	0.20	N	1.00000
KIF2C_UP	84	66	0.20	62	0.19	0.94	N	0.00200
KIF4A_UP	3	181	0.55	4	0.01	0.02	N	0.60400
KIFC1_UP	25	7	0.02	4	0.01	0.57	N	0.58200
KIT_UP	71	8	0.02	6	0.02	0.75	N	0.02600
KL_UP	26	4	0.01	3	0.01	0.75	N	0.15400
KLF5_UP	12	18	0.05	2	0.01	0.11	N	0.60400
KLF6_UP	4	36	0.11	10	0.03	0.28	Y	0.00000
KLK6_UP	5	3	0.01	1	0.00	0.33	N	0.99000
KLRB1_UP	2	3	0.01	2	0.01	0.67	N	0.98600
KLRC3_UP	13	29	0.09	4	0.01	0.14	N	0.67200
KLRK1_UP	16	13	0.04	4	0.01	0.31	N	0.43000
KNTC1_UP	78	32	0.10	9	0.03	0.28	N	0.81200
KPNA2_UP	50	10	0.03	10	0.03	1.00	N	0.51400
KPNA4_UP	8	9	0.03	1	0.00	0.11	N	0.50800
KRT1_UP	11	1	0.00	1	0.00	1.00	N	0.99400
KRT13_UP	3	7	0.02	5	0.02	0.71	N	0.93400
KRT14_UP	10	7	0.02	5	0.02	0.71	N	0.08800
KRT15_UP	8	8	0.02	7	0.02	0.88	N	0.09600
KRT16_UP	10	6	0.02	6	0.02	1.00	N	0.03800
KRT17_UP	9	9	0.03	8	0.02	0.89	Y	0.00000
KRT18_UP	20	32	0.10	22	0.07	0.69	Y	0.00000
KRT19_UP	8	26	0.08	21	0.06	0.81	Y	0.00000
KRT5_UP	17	9	0.03	7	0.02	0.78	N	0.24800
KRT6A_UP	2	10	0.03	7	0.02	0.70	N	0.09600
KRT6B_UP	3	8	0.02	7	0.02	0.88	N	0.05600
KRT7_UP	3	2	0.01	2	0.01	1.00	N	0.38200
KRT8_UP	14	29	0.09	21	0.06	0.72	Y	0.00000
LAMA2_UP	142	54	0.16	52	0.16	0.96	N	0.03600
LAMA3_UP	145	14	0.04	12	0.04	0.86	N	0.91400
LAMA4_UP	145	10	0.03	10	0.03	1.00	N	0.59800
LAMA5_UP	143	13	0.04	12	0.04	0.92	N	0.19200
LAMB1_UP	146	149	0.45	134	0.41	0.90	N	0.18800
LAMB2_UP	142	70	0.21	67	0.20	0.96	N	0.01200
LAMB3_UP	143	15	0.05	15	0.05	1.00	N	0.24800
LAMC1_UP	132	155	0.47	143	0.44	0.92	N	0.02000
LAMC2_UP	144	4	0.01	4	0.01	1.00	N	0.94400
LAMC3_UP	143	9	0.03	7	0.02	0.78	N	0.99000
LAPTM5_UP	22	86	0.26	80	0.24	0.93	N	0.00400
LAT_UP	77	1	0.00	1	0.00	1.00	N	0.55800
LAT2_UP	15	1	0.00	1	0.00	1.00	N	0.94000
LBP_UP	8	4	0.01	1	0.00	0.25	N	0.93400
LBR_UP	4	145	0.44	44	0.13	0.30	N	0.64800
LCK_UP	213	3	0.01	3	0.01	1.00	N	0.93600
LCN2_UP	1	17	0.05	9	0.03	0.53	N	0.60400
LCP1_UP	18	18	0.05	15	0.05	0.83	N	0.78600
LCP2_UP	94	35	0.11	31	0.09	0.89	N	0.77800
LDLR_UP	15	9	0.03	8	0.02	0.89	N	0.08800
LEFTY2_UP	20	61	0.19	9	0.03	0.15	N	0.56000
LEPR_UP	28	2	0.01	1	0.00	0.50	N	0.98200
LGALS3_UP	4	51	0.16	1	0.00	0.02	N	0.79400
LGALS3BP_UP	10	129	0.39	88	0.27	0.68	N	0.00200
LGMN_UP	3	15	0.05	7	0.02	0.47	N	0.99400
LIFR_UP	23	18	0.05	3	0.01	0.17	N	1.00000
LIG1_UP	13	1	0.00	1	0.00	1.00	N	1.00000
LILRB1_UP	11	28	0.09	19	0.06	0.68	N	0.50000
LILRB2_UP	7	8	0.02	5	0.02	0.62	N	0.83400
LILRB4_UP	3	18	0.05	1	0.00	0.06	N	0.18400
LIMA1_UP	6	289	0.88	13	0.04	0.04	N	0.91600
LIMD1_UP	5	17	0.05	3	0.01	0.18	N	0.01400
LIMK2_UP	14	1	0.00	1	0.00	1.00	N	0.12600
LIMS1_UP	106	77	0.23	37	0.11	0.48	N	0.10000
LIPG_UP	2	41	0.12	15	0.05	0.37	N	0.07200
LITAF_UP	1	41	0.12	10	0.03	0.24	Y	0.00000
LLGL2_UP	6	6	0.02	1	0.00	0.17	N	0.54600
LMAN1_UP	3	3	0.01	2	0.01	0.67	N	0.90200
LMNA_UP	11	10	0.03	3	0.01	0.30	N	0.33600
LMNB1_UP	11	109	0.33	98	0.30	0.90	Y	0.00000
LMNB2_UP	6	26	0.08	24	0.07	0.92	N	0.00200
LMO1_UP	10	16	0.05	2	0.01	0.12	N	0.45600
LMO2_UP	15	45	0.14	19	0.06	0.42	N	0.95800
LOR_UP	5	1	0.00	1	0.00	1.00	N	1.00000
LOX_UP	2	50	0.15	3	0.01	0.06	N	0.09400
LPL_UP	24	237	0.72	69	0.21	0.29	Y	0.00000
LPP_UP	4	1	0.00	1	0.00	1.00	N	0.99600
LPXN_UP	6	16	0.05	9	0.03	0.56	N	0.07000
LRIG1_UP	2	22	0.07	5	0.02	0.23	Y	0.00000
LRP1_UP	59	17	0.05	17	0.05	1.00	N	0.10600
LRP10_UP	10	29	0.09	15	0.05	0.52	N	0.77800
LRP2_UP	38	1	0.00	1	0.00	1.00	N	1.00000
LRP4_UP	10	3	0.01	1	0.00	0.33	N	0.93000
LRP5_UP	78	6	0.02	6	0.02	1.00	N	0.43600
LSM1_UP	8	1	0.00	1	0.00	1.00	N	0.14200
LSM2_UP	116	41	0.12	17	0.05	0.41	N	0.91800
LSM5_UP	10	131	0.40	6	0.02	0.05	N	0.96000
LSM7_UP	9	123	0.38	5	0.02	0.04	N	0.92400
LSM8_UP	8	52	0.16	5	0.02	0.10	N	0.42400
LSP1_UP	8	11	0.03	1	0.00	0.09	N	1.00000
LST1_UP	6	38	0.12	17	0.05	0.45	N	0.88400
LTA_UP	17	1	0.00	1	0.00	1.00	N	0.94000
LTB_UP	24	3	0.01	3	0.01	1.00	N	0.64000
LTBP1_UP	10	55	0.17	27	0.08	0.49	N	0.07600
LTBP3_UP	4	43	0.13	3	0.01	0.07	N	0.99800
LTF_UP	8	214	0.65	42	0.13	0.20	N	0.02800
LUM_UP	7	190	0.58	41	0.12	0.22	N	0.01800
LY86_UP	5	28	0.09	6	0.02	0.21	N	0.98000
LY96_UP	27	207	0.63	52	0.16	0.25	N	0.63800
LYN_UP	164	63	0.19	58	0.18	0.92	N	0.55800
LYPLA1_UP	1	140	0.43	6	0.02	0.04	Y	0.00000
LYZ_UP	2	256	0.78	37	0.11	0.14	N	0.08600
M6PRBP1_UP	3	145	0.44	6	0.02	0.04	N	0.94600
MAD2L1_UP	145	184	0.56	126	0.38	0.68	N	0.95400
MAFF_UP	4	50	0.15	2	0.01	0.04	N	0.66400
MAGOH_UP	136	4	0.01	2	0.01	0.50	N	0.78000
MALT1_UP	18	23	0.07	2	0.01	0.09	N	0.81400
MAP3K1_UP	104	3	0.01	2	0.01	0.67	N	0.99600
MAP3K14_UP	60	4	0.01	3	0.01	0.75	N	0.59000
MAP3K7_UP	102	2	0.01	2	0.01	1.00	N	0.88800
MAP3K8_UP	34	39	0.12	22	0.07	0.56	N	0.99200
MAP4K1_UP	34	1	0.00	1	0.00	1.00	N	0.95000
MAP4K3_UP	8	9	0.03	2	0.01	0.22	N	0.28600
MAPK13_UP	104	15	0.05	15	0.05	1.00	N	0.12200
MAPK14_UP	374	2	0.01	2	0.01	1.00	N	1.00000
MAPRE1_UP	141	8	0.02	4	0.01	0.50	N	0.62400
MARS_UP	10	6	0.02	1	0.00	0.17	N	0.66000
MATN2_UP	7	215	0.66	125	0.38	0.58	Y	0.00000
MATN3_UP	2	2	0.01	1	0.00	0.50	N	0.97200
MCAM_UP	3	28	0.09	5	0.02	0.18	N	0.27800
MCC_UP	24	22	0.07	6	0.02	0.27	N	0.36600
MCL1_UP	15	4	0.01	2	0.01	0.50	N	0.97600
MCM10_UP	32	29	0.09	28	0.09	0.97	N	0.01400
MCM2_UP	52	193	0.59	175	0.53	0.91	Y	0.00000
MCM3_UP	51	53	0.16	51	0.16	0.96	Y	0.00000
MCM4_UP	46	21	0.06	20	0.06	0.95	N	0.21800
MCM5_UP	53	89	0.27	82	0.25	0.92	Y	0.00000
MCM6_UP	46	56	0.17	52	0.16	0.93	Y	0.00000
MCM7_UP	58	155	0.47	133	0.41	0.86	Y	0.00000
MDFIC_UP	1	23	0.07	11	0.03	0.48	Y	0.00000
MDK_UP	11	214	0.65	44	0.13	0.21	N	0.00400
MDM2_UP	61	16	0.05	15	0.05	0.94	Y	0.00000
MDM4_UP	10	10	0.03	8	0.02	0.80	Y	0.00000
MED13L_UP	29	1	0.00	1	0.00	1.00	N	0.77200
MED17_UP	38	22	0.07	13	0.04	0.59	N	0.09000
MED20_UP	27	1	0.00	1	0.00	1.00	N	0.98400
MED21_UP	37	2	0.01	1	0.00	0.50	N	0.79400
MED23_UP	36	6	0.02	4	0.01	0.67	N	0.85000
MED28_UP	28	115	0.35	20	0.06	0.17	N	0.58600
MEIS1_UP	35	67	0.20	18	0.05	0.27	N	0.95600
MELK_UP	14	262	0.80	184	0.56	0.70	Y	0.00000
MEOX1_UP	3	3	0.01	1	0.00	0.33	N	1.00000
MEOX2_UP	2	205	0.62	2	0.01	0.01	N	0.94400
MERTK_UP	9	12	0.04	6	0.02	0.50	N	0.89600
MET_UP	106	6	0.02	5	0.02	0.83	N	0.32400
MFAP2_UP	3	55	0.17	15	0.05	0.27	N	0.33200
MFAP5_UP	1	15	0.05	7	0.02	0.47	N	0.79600
MFGE8_UP	5	2	0.01	1	0.00	0.50	N	1.00000
MGP_UP	4	134	0.41	95	0.29	0.71	Y	0.00000
MICAL1_UP	16	2	0.01	1	0.00	0.50	N	0.19400
MICALL1_UP	99	9	0.03	4	0.01	0.44	N	0.37000
MIS12_UP	77	26	0.08	8	0.02	0.31	N	0.96800
MITF_UP	40	1	0.00	1	0.00	1.00	N	0.71400
MKI67_UP	4	23	0.07	18	0.05	0.78	Y	0.00000
MLC1_UP	15	11	0.03	1	0.00	0.09	N	0.70400
MLF1IP_UP	78	295	0.90	53	0.16	0.18	N	1.00000
MLPH_UP	1	20	0.06	19	0.06	0.95	N	0.15400
MME_UP	8	12	0.04	1	0.00	0.08	N	0.72600
MMP1_UP	36	35	0.11	31	0.09	0.89	N	0.32000
MMP10_UP	1	7	0.02	6	0.02	0.86	N	0.33200
MMP12_UP	21	36	0.11	24	0.07	0.67	N	0.11000
MMP13_UP	31	5	0.02	4	0.01	0.80	N	0.92400
MMP14_UP	50	2	0.01	2	0.01	1.00	N	1.00000
MMP2_UP	76	183	0.56	156	0.48	0.85	N	0.00600
MMP3_UP	24	6	0.02	6	0.02	1.00	N	0.77000
MMP7_UP	37	58	0.18	47	0.14	0.81	N	0.15000
MMP8_UP	20	1	0.00	1	0.00	1.00	N	1.00000
MMP9_UP	67	116	0.35	94	0.29	0.81	N	0.15200
MMRN1_UP	9	5	0.02	4	0.01	0.80	N	0.54000
MNAT1_UP	104	1	0.00	1	0.00	1.00	N	1.00000
MNDA_UP	6	86	0.26	29	0.09	0.34	Y	0.00000
MPHOSPH1_UP	3	6	0.02	3	0.01	0.50	N	0.67000
MPP5_UP	7	9	0.03	1	0.00	0.11	N	0.25800
MS4A1_UP	9	2	0.01	2	0.01	1.00	N	0.94600
MSH2_UP	26	3	0.01	3	0.01	1.00	N	0.81000
MSH6_UP	17	1	0.00	1	0.00	1.00	N	0.89800
MSN_UP	29	251	0.77	216	0.66	0.86	Y	0.00000
MST1_UP	17	4	0.01	1	0.00	0.25	N	0.89200
MST1R_UP	24	3	0.01	1	0.00	0.33	N	0.41800
MSTN_UP	17	56	0.17	4	0.01	0.07	N	0.72800
MSX1_UP	19	66	0.20	21	0.06	0.32	N	0.00400
MSX2_UP	11	2	0.01	1	0.00	0.50	N	1.00000
MTTP_UP	7	21	0.06	6	0.02	0.29	N	0.00800
MUC1_UP	16	19	0.06	11	0.03	0.58	Y	0.00000
MVP_UP	2	59	0.18	29	0.09	0.49	Y	0.00000
MX1_UP	3	51	0.16	3	0.01	0.06	N	0.98200
MX2_UP	1	38	0.12	3	0.01	0.08	N	0.98000
MXRA5_UP	1	119	0.36	13	0.04	0.11	N	0.61400
MXRA8_UP	1	22	0.07	3	0.01	0.14	N	0.91800
MYB_UP	52	10	0.03	5	0.02	0.50	N	0.75200
MYBL1_UP	21	73	0.22	11	0.03	0.15	N	0.95800
MYBL2_UP	35	7	0.02	7	0.02	1.00	N	0.67800
MYBPC1_UP	30	13	0.04	6	0.02	0.46	N	0.04600
MYC_UP	161	116	0.35	105	0.32	0.91	Y	0.00000
MYCBP_UP	3	26	0.08	2	0.01	0.08	N	0.39200
MYD88_UP	40	87	0.27	26	0.08	0.30	N	0.93400
MYH11_UP	10	8	0.02	1	0.00	0.12	N	0.30000
MYH9_UP	29	16	0.05	12	0.04	0.75	N	0.42600
MYL9_UP	17	54	0.16	28	0.09	0.52	N	0.34600
MYLK_UP	36	16	0.05	13	0.04	0.81	N	0.35000
MYO1B_UP	8	45	0.14	4	0.01	0.09	N	0.11200
MYO1D_UP	8	14	0.04	2	0.01	0.14	N	0.05600
MYO1E_UP	12	10	0.03	2	0.01	0.20	N	0.71800
MYO1F_UP	14	20	0.06	17	0.05	0.85	N	0.83400
MYO5C_UP	8	28	0.09	1	0.00	0.04	N	0.77800
NAGA_UP	4	8	0.02	1	0.00	0.12	N	0.22000
NAP1L1_UP	43	1	0.00	1	0.00	1.00	N	0.94800
NAT1_UP	4	58	0.18	2	0.01	0.03	N	0.37200
NCAN_UP	6	2	0.01	2	0.01	1.00	N	0.53600
NCAPD2_UP	18	91	0.28	24	0.07	0.26	N	0.00200
NCAPG_UP	5	98	0.30	20	0.06	0.20	N	0.01400
NCAPH_UP	5	17	0.05	4	0.01	0.24	N	0.38800
NCBP1_UP	169	8	0.02	3	0.01	0.38	N	0.99000
NCBP2_UP	167	4	0.01	2	0.01	0.50	N	0.84800
NCF1_UP	22	4	0.01	2	0.01	0.50	N	0.98000
NCF2_UP	25	63	0.19	55	0.17	0.87	N	0.60400
NCF4_UP	22	23	0.07	20	0.06	0.87	N	0.81800
NCK1_UP	91	12	0.04	10	0.03	0.83	N	0.43600
NCKAP1L_UP	8	20	0.06	1	0.00	0.05	N	0.97200
NCOA3_UP	33	2	0.01	1	0.00	0.50	N	0.07600
NCSTN_UP	40	35	0.11	33	0.10	0.94	N	0.29200
NDC80_UP	80	131	0.40	40	0.12	0.31	N	0.94800
NEB_UP	32	3	0.01	1	0.00	0.33	N	0.48000
NEDD4_UP	13	18	0.05	5	0.02	0.28	N	0.00200
NEDD9_UP	21	22	0.07	10	0.03	0.45	N	0.19600
NEK11_UP	3	4	0.01	2	0.01	0.50	N	0.02400
NEK2_UP	102	17	0.05	15	0.05	0.88	N	0.56000
NES_UP	3	282	0.86	40	0.12	0.14	N	0.04200
NEUROD1_UP	14	22	0.07	2	0.01	0.09	N	0.86600
NFASC_UP	5	2	0.01	1	0.00	0.50	N	0.96400
NFIC_UP	117	11	0.03	11	0.03	1.00	N	0.58800
NFKB1_UP	277	5	0.02	5	0.02	1.00	N	0.94800
NFKBIA_UP	84	1	0.00	1	0.00	1.00	N	0.97600
NGFR_UP	77	22	0.07	14	0.04	0.64	N	0.80800
NHLH1_UP	6	11	0.03	2	0.01	0.18	N	0.15600
NID1_UP	20	189	0.58	161	0.49	0.85	Y	0.00000
NID2_UP	6	157	0.48	133	0.41	0.85	Y	0.00000
NKX2-1_UP	19	3	0.01	1	0.00	0.33	N	1.00000
NKX2-2_UP	11	73	0.22	10	0.03	0.14	N	0.13400
NLGN1_UP	3	8	0.02	1	0.00	0.12	N	0.90000
NMB_UP	23	249	0.76	14	0.04	0.06	N	1.00000
NMI_UP	17	238	0.73	14	0.04	0.06	N	0.97400
NNMT_UP	2	218	0.66	75	0.23	0.34	N	0.25800
NOD2_UP	7	8	0.02	5	0.02	0.62	N	0.99200
NONO_UP	37	13	0.04	6	0.02	0.46	N	0.82000
NOTCH1_UP	90	18	0.05	16	0.05	0.89	N	0.08000
NOTCH2_UP	63	6	0.02	5	0.02	0.83	N	0.99000
NOTCH4_UP	53	5	0.02	4	0.01	0.80	N	0.73800
NOX1_UP	12	1	0.00	1	0.00	1.00	N	0.99800
NOX4_UP	4	62	0.19	1	0.00	0.02	N	0.82600
NP_UP	3	141	0.43	32	0.10	0.23	Y	0.00000
NPM1_UP	94	10	0.03	10	0.03	1.00	Y	0.00000
NPR1_UP	13	1	0.00	1	0.00	1.00	N	1.00000
NPTX2_UP	2	1	0.00	1	0.00	1.00	N	0.13200
NPY2R_UP	3	3	0.01	1	0.00	0.33	N	0.73000
NQO1_UP	6	18	0.05	6	0.02	0.33	Y	0.00000
NR0B1_UP	8	33	0.10	2	0.01	0.06	N	0.55200
NRAS_UP	147	137	0.42	126	0.38	0.92	Y	0.00000
NRIP1_UP	26	5	0.02	1	0.00	0.20	N	0.47000
NRP1_UP	16	4	0.01	2	0.01	0.50	N	0.33400
NTRK1_UP	70	2	0.01	1	0.00	0.50	N	0.99200
NUAK2_UP	3	18	0.05	3	0.01	0.17	N	0.17000
NUCB2_UP	1	11	0.03	4	0.01	0.36	Y	0.00000
NUDT21_UP	107	15	0.05	4	0.01	0.27	N	0.86600
NUP107_UP	146	104	0.32	38	0.12	0.37	N	1.00000
NUP153_UP	96	3	0.01	1	0.00	0.33	N	0.69000
NUP155_UP	79	27	0.08	3	0.01	0.11	N	0.99400
NUP205_UP	78	123	0.38	27	0.08	0.22	N	0.99600
NUP37_UP	146	227	0.69	74	0.23	0.33	N	1.00000
NUP43_UP	146	17	0.05	7	0.02	0.41	N	0.94800
NUP54_UP	82	38	0.12	10	0.03	0.26	N	0.98200
NUP85_UP	146	6	0.02	1	0.00	0.17	N	0.97000
NUP88_UP	78	14	0.04	4	0.01	0.29	N	0.70400
NUP93_UP	80	27	0.08	6	0.02	0.22	N	0.99000
NUPL2_UP	79	15	0.05	2	0.01	0.13	N	1.00000
NUPR1_UP	1	117	0.36	1	0.00	0.01	N	0.46000
NUSAP1_UP	1	285	0.87	4	0.01	0.01	N	0.30400
NXT1_UP	6	111	0.34	2	0.01	0.02	N	0.96800
OAS1_UP	1	70	0.21	4	0.01	0.06	N	0.07800
OAS2_UP	2	25	0.08	3	0.01	0.12	N	0.18200
OAS3_UP	1	67	0.20	3	0.01	0.04	N	0.27800
OASL_UP	3	17	0.05	4	0.01	0.24	N	0.06200
OCLN_UP	12	4	0.01	1	0.00	0.25	N	0.98200
ODC1_UP	50	31	0.09	4	0.01	0.13	N	1.00000
OGT_UP	5	4	0.01	1	0.00	0.25	N	0.94000
OLR1_UP	5	79	0.24	7	0.02	0.09	N	0.02000
ORC1L_UP	87	2	0.01	2	0.01	1.00	N	0.86000
ORC2L_UP	42	4	0.01	4	0.01	1.00	N	0.61000
ORC3L_UP	42	1	0.00	1	0.00	1.00	N	0.73000
ORC6L_UP	43	14	0.04	13	0.04	0.93	N	0.59600
OSBPL8_UP	10	2	0.01	1	0.00	0.50	N	0.95600
OSMR_UP	16	47	0.14	13	0.04	0.28	N	0.76400
P2RX4_UP	4	7	0.02	3	0.01	0.43	N	0.91800
P2RX7_UP	4	11	0.03	2	0.01	0.18	N	0.94400
P2RY10_UP	4	1	0.00	1	0.00	1.00	N	0.04000
P4HA1_UP	2	149	0.45	5	0.02	0.03	N	0.63600
P4HA2_UP	2	23	0.07	3	0.01	0.13	N	0.70400
P4HB_UP	13	142	0.43	14	0.04	0.10	N	0.88000
PAH_UP	3	3	0.01	1	0.00	0.33	N	0.99800
PAK2_UP	134	28	0.09	26	0.08	0.93	N	0.19000
PALLD_UP	4	51	0.16	28	0.09	0.55	N	0.24200
PARD3_UP	25	1	0.00	1	0.00	1.00	N	0.90600
PARP4_UP	2	144	0.44	34	0.10	0.24	N	0.00600
PAX1_UP	8	2	0.01	1	0.00	0.50	N	1.00000
PAX2_UP	8	1	0.00	1	0.00	1.00	N	1.00000
PAX6_UP	60	1	0.00	1	0.00	1.00	N	0.37600
PAX8_UP	13	4	0.01	3	0.01	0.75	N	0.96200
PBK_UP	16	279	0.85	186	0.57	0.67	Y	0.00000
PBX3_UP	7	87	0.27	11	0.03	0.13	N	0.77000
PCAF_UP	123	17	0.05	11	0.03	0.65	N	0.56400
PCDH12_UP	105	11	0.03	3	0.01	0.27	N	0.76800
PCDH8_UP	105	3	0.01	3	0.01	1.00	N	0.17800
PCDHA9_UP	105	3	0.01	1	0.00	0.33	N	0.76200
PCDHB12_UP	105	1	0.00	1	0.00	1.00	N	0.37200
PCDHGA10_UP	105	1	0.00	1	0.00	1.00	N	0.30400
PCDHGA8_UP	105	3	0.01	2	0.01	0.67	N	0.46200
PCDHGB6_UP	105	1	0.00	1	0.00	1.00	N	0.31600
PCK1_UP	21	4	0.01	1	0.00	0.25	N	0.51600
PCK2_UP	16	9	0.03	1	0.00	0.11	N	0.62000
PCNA_UP	85	250	0.76	207	0.63	0.83	Y	0.00000
PCOLCE_UP	3	86	0.26	61	0.19	0.71	N	0.18800
PCSK5_UP	10	30	0.09	2	0.01	0.07	N	0.99600
PDGFA_UP	71	6	0.02	6	0.02	1.00	Y	0.00000
PDGFC_UP	17	81	0.25	59	0.18	0.73	Y	0.00000
PDGFD_UP	19	79	0.24	59	0.18	0.75	Y	0.00000
PDGFRA_UP	90	28	0.09	24	0.07	0.86	Y	0.00000
PDGFRB_UP	87	3	0.01	2	0.01	0.67	N	0.65200
PDIA3_UP	11	1	0.00	1	0.00	1.00	N	0.97800
PDIA4_UP	6	220	0.67	22	0.07	0.10	N	0.34600
PDIA6_UP	3	207	0.63	12	0.04	0.06	N	0.95600
PDLIM4_UP	1	6	0.02	2	0.01	0.33	N	0.04800
PDLIM5_UP	1	3	0.01	2	0.01	0.67	Y	0.00000
PELO_UP	5	1	0.00	1	0.00	1.00	N	0.67200
PENK_UP	33	4	0.01	1	0.00	0.25	N	1.00000
PEO1_UP	1	3	0.01	1	0.00	0.33	N	0.90600
PER1_UP	13	1	0.00	1	0.00	1.00	N	1.00000
PERP_UP	1	36	0.11	13	0.04	0.36	Y	0.00000
PF4_UP	36	6	0.02	1	0.00	0.17	N	1.00000
PGF_UP	20	17	0.05	6	0.02	0.35	N	0.01400
PHKA1_UP	19	12	0.04	4	0.01	0.33	N	0.07200
PHKA2_UP	19	1	0.00	1	0.00	1.00	N	0.14000
PHKG1_UP	19	11	0.03	7	0.02	0.64	Y	0.00000
PIAS3_UP	36	3	0.01	3	0.01	1.00	N	0.03600
PIK3C2B_UP	70	6	0.02	6	0.02	1.00	Y	0.00000
PIK3C2G_UP	80	1	0.00	1	0.00	1.00	N	0.91000
PIK3C3_UP	76	7	0.02	7	0.02	1.00	N	0.86800
PIK3CA_UP	327	26	0.08	26	0.08	1.00	N	0.19600
PIK3CD_UP	166	1	0.00	1	0.00	1.00	N	0.90600
PIM1_UP	15	2	0.01	1	0.00	0.50	N	0.11000
PIP4K2C_UP	38	3	0.01	3	0.01	1.00	N	0.03200
PIP5K1A_UP	51	1	0.00	1	0.00	1.00	N	0.25600
PIR_UP	9	46	0.14	4	0.01	0.09	N	0.33000
PITX2_UP	15	12	0.04	1	0.00	0.08	N	0.92000
PKMYT1_UP	19	1	0.00	1	0.00	1.00	N	0.94800
PKN1_UP	30	14	0.04	5	0.02	0.36	N	0.39800
PKN2_UP	22	24	0.07	10	0.03	0.42	N	0.66600
PKP1_UP	4	4	0.01	4	0.01	1.00	N	0.98200
PKP3_UP	10	2	0.01	2	0.01	1.00	N	0.99600
PLA2G10_UP	16	3	0.01	1	0.00	0.33	N	0.49600
PLA2G2A_UP	17	126	0.38	12	0.04	0.10	N	0.56400
PLA2G4A_UP	33	118	0.36	66	0.20	0.56	N	0.49600
PLA2G5_UP	16	82	0.25	29	0.09	0.35	N	0.40400
PLAGL1_UP	2	16	0.05	4	0.01	0.25	Y	0.00000
PLAT_UP	26	176	0.54	116	0.35	0.66	Y	0.00000
PLAU_UP	42	100	0.30	82	0.25	0.82	N	0.14600
PLAUR_UP	29	41	0.12	33	0.10	0.80	N	0.76000
PLCB4_UP	90	5	0.02	5	0.02	1.00	N	0.43400
PLCD1_UP	8	7	0.02	1	0.00	0.14	N	0.83800
PLCE1_UP	59	4	0.01	2	0.01	0.50	N	0.43400
PLCG2_UP	176	14	0.04	12	0.04	0.86	N	0.91000
PLCL1_UP	6	2	0.01	1	0.00	0.50	N	0.16800
PLD1_UP	22	2	0.01	2	0.01	1.00	N	0.48800
PLEC1_UP	6	4	0.01	3	0.01	0.75	Y	0.00000
PLEK_UP	16	13	0.04	11	0.03	0.85	N	0.98000
PLK1_UP	252	18	0.05	18	0.05	1.00	N	0.57600
PLN_UP	13	3	0.01	2	0.01	0.67	N	0.97200
PLOD1_UP	2	138	0.42	6	0.02	0.04	N	0.32000
PLOD2_UP	4	231	0.70	8	0.02	0.03	N	0.47800
